section,line_item,fiscal_year,budgeted,actual
Public Works Debt Service,2024 Case Excavator-PRIN,2026,18200.0,
Public Works Debt Service,2024 Case Excavator-PRIN,2027,18200.0,
Public Works Debt Service,2024 Case Excavator-INT,2025,0.0,
Public Works Debt Service,2024 Case Excavator-INT,2026,10865.0,
Public Works Debt Service,2024 Case Excavator-INT,2027,9778.86,
General Government,Flood Debt: Principal & Interest,2025,60000.0,1549265.28
General Government,Flood Debt: Principal & Interest,2026,60000.0,
General Government,Flood Debt: Principal & Interest,2027,60000.0,
Cemetery,Contracted Services,2025,7500.0,6900.0
Cemetery,Contracted Services,2026,6500.0,
Cemetery,Contracted Services,2027,8500.0,
Recreation,Wages:  Recreation,2025,7098.0,4712.74
Recreation,Wages:  Recreation,2026,4724.1,
Recreation,Wages:  Recreation,2027,4866.54,
Recreation,REC: Payroll Tax SS& Med,2025,575.0,385.13
Recreation,REC: Payroll Tax SS& Med,2026,382.18,
Recreation,REC: Payroll Tax SS& Med,2027,372.29,
Recreation,REC: Child Care Contribution,2027,21.41,
Recreation,REC:Workers Comp Insurance,2025,527.0,674.24
Recreation,REC:Workers Comp Insurance,2026,363.76,
Recreation,REC:Workers Comp Insurance,2027,374.72,
Recreation,Rec Unemployment,2025,0.0,18.05
Recreation,Rec Unemployment,2026,23.15,
Recreation,Rec Unemployment,2027,43.8,
Recreation,Insurance: Property & Casualty,2025,0.0,0.0
Recreation,Insurance: Property & Casualty,2026,209.58,
Recreation,Insurance: Property & Casualty,2027,131.69,
Recreation,Wrightsville Beach Dues,2025,4520.0,4447.5
Recreation,Wrightsville Beach Dues,2026,4700.0,
Recreation,Wrightsville Beach Dues,2027,4700.0,
Recreation,Town BOR- Expenses,2025,5250.0,3639.14
Recreation,Town BOR- Expenses,2026,5050.0,
Recreation,Town BOR- Expenses,2027,5050.0,
Recreation,"Recreation Supplies (seed, soil, fertilizer)",2025,0.0,0.0
Recreation,"Recreation Supplies (seed, soil, fertilizer)",2026,1200.0,
Recreation,"Recreation Supplies (seed, soil, fertilizer)",2027,1000.0,
Recreation,Portalet Rental Recreation field,2025,1000.0,2331.3
Recreation,Portalet Rental Recreation field,2026,1000.0,
Recreation,Portalet Rental Recreation field,2027,1200.0,
Recreation,Learn to Swim Program,2025,700.0,
Recreation,Learn to Swim Program,2026,0.0,
Recreation,Learn to Swim Program,2027,0.0,
Recreation,Ice Rink,2025,500.0,
Recreation,Ice Rink,2026,0.0,
Recreation,Ice Rink,2027,0.0,
Recreation,Walter Kelly Park-Mowing & Portalet,2025,2510.0,2075.0
Recreation,Walter Kelly Park-Mowing & Portalet,2026,3125.0,
Recreation,Walter Kelly Park-Mowing & Portalet,2027,3325.0,
Recreation,Facility Maintenance,2025,1680.0,
Recreation,Facility Maintenance,2026,0.0,
Recreation,Band Stand,2025,0.0,
Recreation,Band Stand,2026,1500.0,
Recreation,Band Stand,2027,1500.0,
Zoning/DRB,Wages: Zoning,2025,9238.0,7182.69
Zoning/DRB,Wages: Zoning,2026,9547.68,
Zoning/DRB,Wages: Zoning,2027,9524.77,
Zoning/DRB,Zoning: Payroll Tax,2025,747.0,566.53
Zoning/DRB,Zoning: Payroll Tax,2026,772.41,
Zoning/DRB,Zoning: Payroll Tax,2027,728.64,
Zoning/DRB,Zoning: Child Cre Contribution,2027,41.91,
Zoning/DRB,Zoning: Workers Compensation,2025,111.0,
Zoning/DRB,Zoning: Workers Compensation,2026,75.43,
Zoning/DRB,Zoning: Workers Compensation,2027,75.25,
Zoning/DRB,Mileage/expenses,2025,250.0,78.52
Zoning/DRB,Mileage/expenses,2026,250.0,
Zoning/DRB,Mileage/expenses,2027,250.0,
Zoning/DRB,Advertising,2025,400.0,141.17
Zoning/DRB,Advertising,2026,500.0,
Zoning/DRB,Advertising,2027,500.0,
Zoning/DRB,Zoning: Legal/enforcement,2025,3000.0,549.98
Zoning/DRB,Zoning: Legal/enforcement,2026,2000.0,
Zoning/DRB,Zoning: Legal/enforcement,2027,2000.0,
Zoning/DRB,Postage,2025,300.0,
Zoning/DRB,Postage,2026,300.0,
Zoning/DRB,Postage,2027,300.0,
Zoning/DRB,Courses/Seminars,2025,250.0,
Zoning/DRB,Courses/Seminars,2026,250.0,
Zoning/DRB,Courses/Seminars,2027,250.0,
Planning Commission,Mail Drop/Postage,2025,800.0,392.1
Planning Commission,Mail Drop/Postage,2026,800.0,
Planning Commission,Mail Drop/Postage,2027,1200.0,
Planning Commission,Printing & Copying,2025,150.0,
Planning Commission,Printing & Copying,2026,150.0,
Planning Commission,Printing & Copying,2027,150.0,
Planning Commission,Consultation & Mapping,2025,3500.0,
Planning Commission,Consultation & Mapping,2026,3500.0,
Planning Commission,Consultation & Mapping,2027,3500.0,
CIP,Town Hall Building Fund,2025,30000.0,30000.0
CIP,Town Hall Building Fund,2026,10000.0,
CIP,Town Hall Building Fund,2027,10000.0,
CIP,Asset-Equipment Fund,2025,50000.0,50000.0
CIP,Asset-Equipment Fund,2026,50000.0,
CIP,Asset-Equipment Fund,2027,50000.0,
CIP,Reappraisal Fund,2027,20000.0,
CIP,Highway Garage & Accessory Building Fund,2025,5000.0,5000.0
CIP,Highway Garage & Accessory Building Fund,2026,5000.0,
CIP,Highway Garage & Accessory Building Fund,2027,5000.0,
CIP,Bridge Fund,2025,6000.0,6000.0
CIP,Bridge Fund,2026,6000.0,
CIP,Bridge Fund,2027,6000.0,
CIP,Paving & Construction Fund,2025,30000.0,30000.0
CIP,Paving & Construction Fund,2026,30000.0,
CIP,Paving & Construction Fund,2027,30000.0,
CIP,Tennis Court Rehab,2025,5000.0,5000.0
CIP,Tennis Court Rehab,2026,0.0,
CIP,Tennis Court Rehab,2027,5000.0,
Special Articles,Middlesex Conservation Fund,2025,2500.0,2500.0
Special Articles,Middlesex Conservation Fund,2026,0.0,
Special Articles,Middlesex Conservation Fund,2027,5000.0,
Special Articles,CV Council on Aging,2025,850.0,850.0
Special Articles,CV Council on Aging,2026,850.0,
Special Articles,CV Council on Aging,2027,1050.0,
Special Articles,CV Home Health & Hospice,2025,4500.0,4500.0
Special Articles,CV Home Health & Hospice,2026,4500.0,
Special Articles,CV Home Health & Hospice,2027,4500.0,
Special Articles,Youth First Mentoring,2025,1500.0,1500.0
Special Articles,Youth First Mentoring,2026,1500.0,
Special Articles,Youth First Mentoring,2027,1500.0,
Special Articles,Kellogg-Hubbard Library,2025,35580.0,35580.0
Special Articles,Kellogg-Hubbard Library,2026,37359.0,
Special Articles,Kellogg-Hubbard Library,2027,38480.0,
Special Articles,Montpelier Senior Center,2025,4000.0,4000.0
Special Articles,Montpelier Senior Center,2026,6000.0,
Special Articles,Montpelier Senior Center,2027,6000.0,
Special Articles,North Branch Nature Center,2025,2500.0,2500.0
Special Articles,North Branch Nature Center,2026,2500.0,
Special Articles,North Branch Nature Center,2027,2500.0,
Special Articles,Waterbury Area Senior Center,2025,10000.0,10000.0
Special Articles,Waterbury Area Senior Center,2026,7600.0,
Special Articles,Waterbury Area Senior Center,2027,7500.0,
Special Articles,Childrens Room,2025,250.0,250.0
Special Articles,Childrens Room,2026,250.0,
Special Articles,Childrens Room,2027,1000.0,
Special Articles,Town Hall Design Plan ( Article 8),2025,65000.0,48960.31
Special Articles,Town Hall Design Plan ( Article 8),2026,0.0,
Special Articles,Town Hall Design Plan ( Article 8),2027,0.0,
Special Articles,American Red Cross,2025,250.0,250.0
Special Articles,American Red Cross,2026,250.0,
Special Articles,American Red Cross,2027,250.0,
Special Articles,CV Adult Basic Education,2025,250.0,250.0
Special Articles,CV Adult Basic Education,2026,250.0,
Special Articles,CV Adult Basic Education,2027,250.0,
Special Articles,CV Economic Development,2025,250.0,250.0
Special Articles,CV Economic Development,2026,250.0,
Special Articles,CV Economic Development,2027,250.0,
Special Articles,Circle,2025,199.0,199.0
Special Articles,Circle,2026,199.0,
Special Articles,Circle,2027,199.0,
Special Articles,Community Harvest of Central Vermont,2025,250.0,250.0
Special Articles,Community Harvest of Central Vermont,2026,250.0,
Special Articles,Community Harvest of Central Vermont,2027,250.0,
Special Articles,Family Center of Washington County,2025,250.0,250.0
Special Articles,Family Center of Washington County,2026,250.0,
Special Articles,Family Center of Washington County,2027,250.0,
Special Articles,Good Samaitian Haven,2025,250.0,250.0
Special Articles,Good Samaitian Haven,2026,250.0,
Special Articles,Green Mtn Transit,2025,249.0,250.0
Special Articles,Green Mtn Transit,2026,249.0,
Special Articles,Green Mtn Transit,2027,249.0,
Special Articles,Green Up Vermont,2025,100.0,100.0
Special Articles,Green Up Vermont,2026,100.0,
Special Articles,Green Up Vermont,2027,100.0,
Special Articles,Montpelier Veteran's Council,2025,250.0,250.0
Special Articles,Montpelier Veteran's Council,2026,250.0,
Special Articles,Montpelier Veteran's Council,2027,250.0,
Special Articles,Our House of Central Vermont,2025,250.0,250.0
Special Articles,Our House of Central Vermont,2026,250.0,
Special Articles,Our House of Central Vermont,2027,250.0,
Special Articles,MOSAIC Sexual Assault Crisis Team,2025,250.0,250.0
Special Articles,MOSAIC Sexual Assault Crisis Team,2026,250.0,
Special Articles,MOSAIC Sexual Assault Crisis Team,2027,250.0,
Special Articles,VT Assoc for the Blind,2025,249.0,249.0
Special Articles,VT Assoc for the Blind,2026,249.0,
Special Articles,VT Assoc for the Blind,2027,250.0,
Special Articles,VT Center for Independent Living,2025,195.0,195.0
Special Articles,VT Center for Independent Living,2026,195.0,
Special Articles,VT Center for Independent Living,2027,195.0,
Special Articles,Vermont Family Network,2025,250.0,250.0
Special Articles,Vermont Family Network,2026,250.0,
Special Articles,Washington County Diversion,2025,250.0,250.0
Special Articles,Washington County Diversion,2026,250.0,
Special Articles,ELEVATE (Washington County Youth Service),2025,250.0,250.0
Special Articles,ELEVATE (Washington County Youth Service),2026,250.0,
Special Articles,ELEVATE (Washington County Youth Service),2027,250.0,
