section,line_item,fiscal_year,budgeted,actual
Wages & Benefits,WAGES & BENEFITS SUB-TOTAL,2024,390817.0,374844.0
Wages & Benefits,WAGES & BENEFITS SUB-TOTAL,2025,420063.0,
Wages & Benefits,WAGES & BENEFITS SUB-TOTAL,2026,458583.39,
HWY/MISC,Culverts,2024,14000.0,0.0
HWY/MISC,Culverts,2025,9000.0,
HWY/MISC,Culverts,2026,14000.0,
HWY/MISC,Signs,2024,4000.0,1183.32
HWY/MISC,Signs,2025,4000.0,
HWY/MISC,Signs,2026,7000.0,
HWY/MISC,Guardrails,2024,5000.0,0.0
HWY/MISC,Guardrails,2025,5000.0,
HWY/MISC,Guardrails,2026,5000.0,
HWY/MISC,Small Equipment Purchase,2024,1500.0,0.0
HWY/MISC,Small Equipment Purchase,2025,1500.0,
HWY/MISC,Small Equipment Purchase,2026,1500.0,
HWY/MISC,Grants: Town Match,2024,0.0,0.0
HWY/MISC,Grants: Town Match,2025,0.0,
HWY/MISC,Grants: Town Match,2026,50000.0,
HWY/MISC,HWY/MISC SUB-TOTAL,2024,24500.0,1183.32
HWY/MISC,HWY/MISC SUB-TOTAL,2025,19500.0,
HWY/MISC,HWY/MISC SUB-TOTAL,2026,77500.0,
Construction,Gravel,2024,10000.0,0.0
Construction,Gravel,2025,10000.0,
Construction,Gravel,2026,0.0,
Construction,Ditch Stone,2024,10000.0,0.0
Construction,Ditch Stone,2025,10000.0,
Construction,Ditch Stone,2026,10000.0,
Construction,Hydro Seeding,2024,5000.0,0.0
Construction,Hydro Seeding,2025,5000.0,
Construction,Hydro Seeding,2026,5000.0,
Construction,Ledge Removal,2024,6000.0,0.0
Construction,Ledge Removal,2025,6000.0,
Construction,Ledge Removal,2026,6000.0,
Construction,Erosion Matting,2024,600.0,0.0
Construction,Erosion Matting,2025,600.0,
Construction,Erosion Matting,2026,600.0,
Construction,Mud Season Mitigation,2024,37500.0,13866.0
Construction,Mud Season Mitigation,2025,37500.0,
Construction,Mud Season Mitigation,2026,20000.0,
Construction,CONSTRUCTION SUBTOTAL,2024,69100.0,13866.0
Construction,CONSTRUCTION SUBTOTAL,2025,69100.0,
Construction,CONSTRUCTION SUBTOTAL,2026,41600.0,
Flood Disaster-Unbudgeted,Highway -Emergency Flood 2023,2024,0.0,1949667.5
Flood Disaster-Unbudgeted,Highway -Emergency Flood 2023,2025,0.0,
Flood Disaster-Unbudgeted,Highway -Emergency Flood 2023,2026,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Shady Rill,2024,0.0,47579.0
Flood Disaster-Unbudgeted,Dirt Tech-Shady Rill,2025,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Shady Rill,2026,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Macey Road,2024,0.0,161658.6
Flood Disaster-Unbudgeted,Dirt Tech-Macey Road,2025,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Macey Road,2026,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Wood Road,2024,0.0,230294.32
Flood Disaster-Unbudgeted,Dirt Tech-Wood Road,2025,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Wood Road,2026,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Government Hill Road,2024,0.0,35280.0
Flood Disaster-Unbudgeted,Dirt Tech-Government Hill Road,2025,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Government Hill Road,2026,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Culver Hill Road,2024,0.0,82320.0
Flood Disaster-Unbudgeted,Dirt Tech-Culver Hill Road,2025,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Culver Hill Road,2026,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Boulduc Road,2024,0.0,36328.98
Flood Disaster-Unbudgeted,Dirt Tech-Boulduc Road,2025,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Boulduc Road,2026,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-East Hill,2024,0.0,124704.9
Flood Disaster-Unbudgeted,Dirt Tech-East Hill,2025,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-East Hill,2026,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Portal,2024,0.0,45772.48
Flood Disaster-Unbudgeted,Dirt Tech-Portal,2025,0.0,
Flood Disaster-Unbudgeted,Dirt Tech-Portal,2026,0.0,
Flood Disaster-Unbudgeted,ASE-USB,2024,0.0,1787.6
Flood Disaster-Unbudgeted,ASE-USB,2025,0.0,
Flood Disaster-Unbudgeted,ASE-USB,2026,0.0,
Flood Disaster-Unbudgeted,PUBLIC WORKS SUB TOTAL,2024,827972.0,3410907.18
Flood Disaster-Unbudgeted,PUBLIC WORKS SUB TOTAL,2025,871678.0,
Flood Disaster-Unbudgeted,PUBLIC WORKS SUB TOTAL,2026,971598.39,
Public Works Debt Service,2023 Kenworth Dump,2024,40000.0,40000.0
Public Works Debt Service,2023 Kenworth Dump,2025,40000.0,
Public Works Debt Service,2023 Kenworth Dump,2026,40000.0,
Public Works Debt Service,2023 Kenworth Dump - INT,2024,5580.0,5153.87
Public Works Debt Service,2023 Kenworth Dump - INT,2025,3889.0,
Public Works Debt Service,2023 Kenworth Dump - INT,2026,2768.0,
Public Works Debt Service,2021 John Deere Grader,2024,18700.0,18700.0
Public Works Debt Service,2021 John Deere Grader,2025,18700.0,
Public Works Debt Service,2021 John Deere Grader,2026,18700.0,
Public Works Debt Service,2022 John Deere Grader-INT,2024,6414.0,6414.1
Public Works Debt Service,2022 John Deere Grader-INT,2025,5964.0,
Public Works Debt Service,2022 John Deere Grader-INT,2026,5491.0,
Public Works Debt Service,2019 Freightliner Dump,2024,21409.0,21408.57
Public Works Debt Service,2019 Freightliner Dump,2025,21409.0,
Public Works Debt Service,2019 Freightliner Dump,2026,21409.0,
Public Works Debt Service,2019 Freightliner Dump-INT,2024,2087.0,2060.65
Public Works Debt Service,2019 Freightliner Dump-INT,2025,1393.0,
Public Works Debt Service,2019 Freightliner Dump-INT,2026,695.0,
Public Works Debt Service,2018 International Dump -Prin,2024,20355.0,20354.8
Public Works Debt Service,2018 International Dump -Prin,2025,0.0,
Public Works Debt Service,2018 International Dump -Prin,2026,0.0,
Public Works Debt Service,2018 International Dump -INT,2024,641.0,597.26
Public Works Debt Service,2018 International Dump -INT,2025,0.0,
Public Works Debt Service,2018 International Dump -INT,2026,0.0,
Public Works Debt Service,2024 Case Excavator-PRIN,2024,0.0,0.0
Public Works Debt Service,2024 Case Excavator-PRIN,2025,0.0,
Public Works Debt Service,2024 Case Excavator-PRIN,2026,18200.0,
Public Works Debt Service,2024 Case Excavator-INT,2024,0.0,0.0
Public Works Debt Service,2024 Case Excavator-INT,2025,0.0,
Public Works Debt Service,2024 Case Excavator-INT,2026,10865.0,
Public Works Debt Service,P/ W DEBT SERVICE -SUB TOTAL,2024,115186.0,114689.25
Public Works Debt Service,P/ W DEBT SERVICE -SUB TOTAL,2025,91355.0,
Public Works Debt Service,P/ W DEBT SERVICE -SUB TOTAL,2026,118128.0,
Public Works Debt Service,TOTAL HIGHWAY,2024,943158.0,3525596.43
Public Works Debt Service,TOTAL HIGHWAY,2025,963033.0,
Public Works Debt Service,TOTAL HIGHWAY,2026,1089726.39,
Cemetery,Contracted Services,2024,6900.0,4205.0
Cemetery,Contracted Services,2025,7500.0,
Cemetery,Contracted Services,2026,6500.0,
Cemetery,Materials,2024,0.0,0.0
Cemetery,Materials,2025,0.0,
Cemetery,Materials,2026,0.0,
Cemetery,Cemetery-Flood 2023,2024,0.0,460.0
Cemetery,Cemetery-Flood 2023,2025,0.0,
Cemetery,Cemetery-Flood 2023,2026,0.0,
Cemetery,TOTAL CEMETERY,2024,6900.0,4665.0
Cemetery,TOTAL CEMETERY,2025,7500.0,
Cemetery,TOTAL CEMETERY,2026,6500.0,
Recreation,Wages: Recreation,2024,6690.0,4477.2
Recreation,Wages: Recreation,2025,7098.0,
Recreation,Wages: Recreation,2026,4724.1,
Recreation,REC: Payroll Tax,2024,522.0,333.84
Recreation,REC: Payroll Tax,2025,575.0,
Recreation,REC: Payroll Tax,2026,382.18,
Recreation,REC:Workers Comp Insurance,2024,263.0,338.58
Recreation,REC:Workers Comp Insurance,2025,527.0,
Recreation,REC:Workers Comp Insurance,2026,363.76,
Recreation,Rec Unemployment,2024,135.0,17.4
Recreation,Rec Unemployment,2025,0.0,
Recreation,Rec Unemployment,2026,23.15,
Recreation,"Dues, Conferences, Travel",2024,0.0,0.0
Recreation,"Dues, Conferences, Travel",2025,0.0,
Recreation,"Dues, Conferences, Travel",2026,0.0,
Recreation,Insurance: Property & Casualty,2024,0.0,0.0
Recreation,Insurance: Property & Casualty,2025,0.0,
Recreation,Insurance: Property & Casualty,2026,209.58,
Recreation,Wrightsville Beach Dues,2024,4520.0,4447.5
Recreation,Wrightsville Beach Dues,2025,4520.0,
Recreation,Wrightsville Beach Dues,2026,4700.0,
